Subject ID,Raters Group,Completed by,Rater Name,"Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care. _First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Manages patient flow efficiently._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Intervenes and assists in resolving conflicts._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Engages nurses at sign-out._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Leads codes effectively._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Readily available during shifts._First Scale",Q2_Comments,Fillout Date (mm/dd/yy)
PHYS_3d62f2880c9e,Medical Staff,PHYS_3cee3f8b092c,PHYS_bced98f2e9e8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/14/25 03:48 PM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_470adf549c0e,PHYS_cd36aad59456,Always,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,D/A,07/15/25 12:39 PM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_3038202d4fac,PHYS_3e21d1b61fd1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/15/25 07:11 PM
PHYS_3d62f2880c9e,Medical Staff,PHYS_b5d6cf1891d6,PHYS_c8c39c536fff,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:33 AM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_10cb02d5eb49,PHYS_37e919e61575,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,07/23/25 08:17 AM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_d2f829be99cb,PHYS_aab7bac26b9c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 09:33 AM
PHYS_3d62f2880c9e,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Most of the time,Most of the time,Always,Most of the time,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Always,Always,D/A,07/31/25 06:15 PM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_8f0d778538fe,PHYS_f5ec51daf5a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 14:09
PHYS_3d62f2880c9e,Hospital Staff,PHYS_bb7826867c8f,PHYS_d8649ecab6d9,,,,,,,,,,,,,,,,D/A,08/06/2025 15:23
PHYS_3d62f2880c9e,Hospital Staff,PHYS_20ab83523ffb,PHYS_83209d54c8c2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 15:39
PHYS_90834d12f35a,Medical Staff,PHYS_527a8386c040,PHYS_6eb096f3d06f,Most of the time,Always,Always,Always,Always,Always,Most of the time,Always,Always,Most of the time,Always,Most of the time,,Always,Always,D/A,06/23/25 02:46 PM
PHYS_90834d12f35a,Hospital Staff,PHYS_599126d6f6f1,PHYS_c5628559b0d5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/25 07:05 PM
PHYS_90834d12f35a,Hospital Staff,PHYS_d9178d910511,PHYS_0a1e1f19f979,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/25 09:10 AM
PHYS_90834d12f35a,Medical Staff,PHYS_46e4179ffdfe,PHYS_bc6817c06104,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 08:40 AM
PHYS_90834d12f35a,Hospital Staff,PHYS_553e1c48fa34,PHYS_725a1a2847b3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 02:40 PM
PHYS_90834d12f35a,Medical Staff,PHYS_c4d4a437f7b0,PHYS_c9f7024dd6e7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:05
PHYS_90834d12f35a,Medical Staff,PHYS_3cee3f8b092c,PHYS_bced98f2e9e8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/14/25 03:49 PM
PHYS_90834d12f35a,Hospital Staff,PHYS_6b78d2ca0b89,PHYS_24a2e505c50d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:19 AM
PHYS_90834d12f35a,Medical Staff,PHYS_b5d6cf1891d6,PHYS_c8c39c536fff,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:33 AM
PHYS_90834d12f35a,Faculty Self-Evaluation,PHYS_90834d12f35a,PHYS_90834d12f35a,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Sometimes,Always,Always,"As a senior physician at AUBMC I think leadership sometimes doesn&#x27;t think about the wellness of the employees at AUBMC as much as it should and puts them under harsh work conditions. Example the construction work, changing the flooring of the ED that happened for 1 week where we were exposed to daily noise pollution that was not coordinated w ED leadership and jeopardized patient care and the well being of the whole ED team as well as the patients&#x27; well being. Instead of doing lunch gatherings or distributing candy on doctor or nurses day we should focus on a culture that fosters wellness.
Other than this point which was a major let down I am happy at work and grateful for AUBMC and what it stands for. ",07/21/25 01:55 PM
PHYS_90834d12f35a,Hospital Staff,PHYS_8e842997896d,PHYS_b372e5fcf9df,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/29/25 10:21 AM
PHYS_90834d12f35a,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Most of the time,Most of the time,Always,Most of the time,Always,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 06:16 PM
PHYS_90834d12f35a,Hospital Staff,PHYS_62e53c8eeec9,PHYS_9d8c018b245b,Always,,Always,Always,Always,Most of the time,Always,,Always,Always,Always,Always,,Always,Always,D/A,08/03/2025 15:49
PHYS_90834d12f35a,Hospital Staff,PHYS_47c2c7ab2921,PHYS_6748193387dc,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/04/2025 04:22
PHYS_90834d12f35a,Hospital Staff,PHYS_8f0d778538fe,PHYS_f5ec51daf5a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 14:09
PHYS_90834d12f35a,Hospital Staff,PHYS_5003ecfa4f56,PHYS_85c7378212ce,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/06/2025 14:46
PHYS_90834d12f35a,Hospital Staff,PHYS_20ab83523ffb,PHYS_83209d54c8c2,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 15:39
PHYS_90834d12f35a,Hospital Staff,PHYS_994e28895d4b,PHYS_6ed9038cd506,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 20:29
PHYS_90834d12f35a,Hospital Staff,PHYS_16e9ba16dd77,PHYS_62ffefb1b962,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/06/2025 23:00
PHYS_63cde5ca57b8,Hospital Staff,PHYS_dd836eabde0f,PHYS_de4af254540f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,Always,D/A,06/02/2025 08:43
PHYS_63cde5ca57b8,Hospital Staff,PHYS_a662d7917291,PHYS_22f6edfa6e20,Most of the time,Always,Always,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Always,Always,Most of the time,D/A,06/06/2025 11:21
PHYS_63cde5ca57b8,Hospital Staff,PHYS_64f756a4f4a5,PHYS_ee9f87f67a14,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 03:18 PM
PHYS_63cde5ca57b8,Hospital Staff,PHYS_599126d6f6f1,PHYS_c5628559b0d5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/25 07:06 PM
PHYS_63cde5ca57b8,Hospital Staff,PHYS_d9178d910511,PHYS_0a1e1f19f979,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/25 09:11 AM
PHYS_63cde5ca57b8,Hospital Staff,PHYS_553e1c48fa34,PHYS_725a1a2847b3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 02:40 PM
PHYS_63cde5ca57b8,Hospital Staff,PHYS_acce93944f1a,PHYS_3d8f2128a7fc,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 09:38
PHYS_63cde5ca57b8,Medical Staff,PHYS_daa3bb2b68ac,PHYS_f183aef9075a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:03
PHYS_63cde5ca57b8,Medical Staff,PHYS_cfc7733aac53,PHYS_03b68ba78810,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,D/A,07/08/2025 17:16
PHYS_63cde5ca57b8,Medical Staff,PHYS_a440b471a3bb,PHYS_1f303295a181,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,Always,Most of the time,"Educational&ndash;
Professional 
Uptodate 
Smooth shift with him ",07/09/2025 09:38
PHYS_63cde5ca57b8,Medical Staff,PHYS_3cee3f8b092c,PHYS_bced98f2e9e8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/14/25 03:49 PM
PHYS_63cde5ca57b8,Hospital Staff,PHYS_3038202d4fac,PHYS_3e21d1b61fd1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/15/25 07:12 PM
PHYS_63cde5ca57b8,Faculty Self-Evaluation,PHYS_63cde5ca57b8,PHYS_51afa27a11e6,Most of the time,Always,Always,Most of the time,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Always,Most of the time,D/A,07/16/25 11:24 PM
PHYS_63cde5ca57b8,Medical Staff,PHYS_f109ca3b26db,PHYS_8b766b0da577,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 10:00 AM
PHYS_63cde5ca57b8,Medical Staff,PHYS_d849d1ca1a10,PHYS_f41b68af6c0e,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,Always,Most of the time,D/A,07/28/25 01:35 PM
PHYS_63cde5ca57b8,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,07/31/25 06:16 PM
PHYS_63cde5ca57b8,Hospital Staff,PHYS_5003ecfa4f56,PHYS_85c7378212ce,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/06/2025 14:47
PHYS_63cde5ca57b8,Hospital Staff,PHYS_994e28895d4b,PHYS_6ed9038cd506,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 20:30
PHYS_63cde5ca57b8,Hospital Staff,PHYS_fdd4eb5a87ce,PHYS_05391bec832d,Most of the time,Always,Always,Most of the time,Always,Always,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,,Sometimes,D/A,08/07/2025 00:48
PHYS_63cde5ca57b8,Hospital Staff,PHYS_edf1f63bde98,PHYS_8ddb3cc453b6,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/08/2025 10:19
PHYS_dc03404505e9,Hospital Staff,PHYS_20a388ef77d5,PHYS_03a23f4ff345,Sometimes,Most of the time,Sometimes,Sometimes,Most of the time,Always,Most of the time,,Most of the time,Sometimes,Sometimes,Sometimes,,,Always,D/A,06/02/2025 07:44
PHYS_dc03404505e9,Hospital Staff,PHYS_729b1a3544c4,PHYS_c395f621383c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,,,Always,"Dr Kreidieh needs to know that the ED staff needs to cover the whole ED (1,2,3...). He expects to have an orderly readily available at all times to assist him with minor sutures when unfortunately sometimes we have more urgent cases in the ED1. ",06/03/2025 12:50
PHYS_dc03404505e9,Hospital Staff,PHYS_840c14208cfb,PHYS_fc72f47b343f,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Always,Always,Always,Always,Always,Always,Always,,Always,D/A,06/23/25 08:20 AM
PHYS_dc03404505e9,Medical Staff,PHYS_527a8386c040,PHYS_6eb096f3d06f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 02:47 PM
PHYS_dc03404505e9,Medical Staff,PHYS_ced0a4828312,PHYS_09d1065feec8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 03:18 PM
PHYS_dc03404505e9,Faculty Self-Evaluation,PHYS_dc03404505e9,PHYS_d1dc27419740,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 05:18 PM
PHYS_dc03404505e9,Hospital Staff,PHYS_d1ec60832748,PHYS_5c702f141152,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,Always,D/A,06/30/25 07:45 AM
PHYS_dc03404505e9,Medical Staff,PHYS_daa3bb2b68ac,PHYS_f183aef9075a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:04
PHYS_dc03404505e9,Medical Staff,PHYS_764c7afc825b,PHYS_3e043f518075,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,,Always,D/A,07/08/2025 14:32
PHYS_dc03404505e9,Medical Staff,PHYS_d98448f9fd85,PHYS_16ce76cebae3,Sometimes,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,,,Always,D/A,07/11/2025 14:43
PHYS_dc03404505e9,Medical Staff,PHYS_b52eb5c40da1,PHYS_096d8765033a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/13/25 09:46 AM
PHYS_dc03404505e9,Hospital Staff,PHYS_3038202d4fac,PHYS_3e21d1b61fd1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Most of the time,Most of the time,,Always,D/A,07/15/25 07:13 PM
PHYS_dc03404505e9,Medical Staff,PHYS_b5d6cf1891d6,PHYS_c8c39c536fff,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:34 AM
PHYS_dc03404505e9,Hospital Staff,PHYS_7aabd4aa084c,PHYS_7f383abe2529,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/29/25 08:50 AM
PHYS_dc03404505e9,Hospital Staff,PHYS_470adf549c0e,PHYS_cd36aad59456,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,D/A,07/29/25 06:39 PM
PHYS_dc03404505e9,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,Always,D/A,07/31/25 06:17 PM
PHYS_dc03404505e9,Hospital Staff,PHYS_bb7826867c8f,PHYS_d8649ecab6d9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 15:24
PHYS_dc03404505e9,Hospital Staff,PHYS_337e4437a714,PHYS_94019604cd85,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Sometimes,Most of the time,Most of the time,,Always,D/A,08/06/2025 19:24
PHYS_dc03404505e9,Hospital Staff,PHYS_fdd4eb5a87ce,PHYS_05391bec832d,Always,Always,Always,Most of the time,Always,Always,Always,Always,Most of the time,Sometimes,Sometimes,Sometimes,Most of the time,,Always,D/A,08/07/2025 00:51
PHYS_dc03404505e9,Hospital Staff,PHYS_5a39336af9a9,PHYS_af67d35f4db7,Most of the time,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Most of the time,Most of the time,,,Most of the time,D/A,08/08/2025 17:13
PHYS_eee9fa53fff6,Faculty Self-Evaluation,PHYS_eee9fa53fff6,PHYS_ba41a3e01ada,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 07:04
PHYS_eee9fa53fff6,Hospital Staff,PHYS_a662d7917291,PHYS_22f6edfa6e20,Most of the time,Always,Most of the time,Most of the time,Always,Always,Most of the time,Always,Most of the time,Always,Most of the time,Most of the time,Always,Always,Most of the time,D/A,06/06/2025 11:22
PHYS_eee9fa53fff6,Medical Staff,PHYS_b52eb5c40da1,PHYS_096d8765033a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"One of the best attendings, we need more shifts with him ",06/09/2025 23:36
PHYS_eee9fa53fff6,Medical Staff,PHYS_499545c37448,PHYS_186153d7f1d9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,Always,D/A,06/13/25 02:51 AM
PHYS_eee9fa53fff6,Hospital Staff,PHYS_7301e6558550,PHYS_a99070c53a54,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/19/25 10:06 AM
PHYS_eee9fa53fff6,Medical Staff,PHYS_527a8386c040,PHYS_6eb096f3d06f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 02:47 PM
PHYS_eee9fa53fff6,Hospital Staff,PHYS_64f756a4f4a5,PHYS_ee9f87f67a14,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Always,Most of the time,Most of the time,Most of the time,Always,Hardly ever,Most of the time,Most of the time,D/A,06/23/25 03:16 PM
PHYS_eee9fa53fff6,Medical Staff,PHYS_e3a07433f7a6,PHYS_ef77abe85cc1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 07:35 PM
PHYS_eee9fa53fff6,Hospital Staff,PHYS_d1ec60832748,PHYS_5c702f141152,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 07:46 AM
PHYS_eee9fa53fff6,Medical Staff,PHYS_46e4179ffdfe,PHYS_bc6817c06104,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/30/25 08:40 AM
PHYS_eee9fa53fff6,Hospital Staff,PHYS_acce93944f1a,PHYS_3d8f2128a7fc,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 09:39
PHYS_eee9fa53fff6,Hospital Staff,PHYS_0af86584f672,PHYS_e532c215d9ca,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 14:20
PHYS_eee9fa53fff6,Medical Staff,PHYS_daa3bb2b68ac,PHYS_f183aef9075a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:04
PHYS_eee9fa53fff6,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Most of the time,Always,Always,Most of the time,Always,Most of the time,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,07/31/25 06:19 PM
PHYS_eee9fa53fff6,Hospital Staff,PHYS_8f0d778538fe,PHYS_f5ec51daf5a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 14:10
PHYS_eee9fa53fff6,Hospital Staff,PHYS_5003ecfa4f56,PHYS_85c7378212ce,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/06/2025 14:49
PHYS_eee9fa53fff6,Hospital Staff,PHYS_20ab83523ffb,PHYS_83209d54c8c2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 15:40
PHYS_eee9fa53fff6,Hospital Staff,PHYS_337e4437a714,PHYS_94019604cd85,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 19:25
PHYS_eee9fa53fff6,Hospital Staff,PHYS_16e9ba16dd77,PHYS_62ffefb1b962,Sometimes,Always,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Always,Always,Most of the time,Always,Always,Always,Always,D/A,08/06/2025 23:02
PHYS_eee9fa53fff6,Hospital Staff,PHYS_5a39336af9a9,PHYS_af67d35f4db7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,Always,Always,D/A,08/08/2025 17:14
PHYS_c74f43cc95ed,Faculty Self-Evaluation,PHYS_c74f43cc95ed,PHYS_8b816bde0d2a,Always,Always,Most of the time,Always,Most of the time,Always,Always,Always,Most of the time,Always,Most of the time,Most of the time,Most of the time,,Always,D/A,06/02/2025 08:37
PHYS_c74f43cc95ed,Hospital Staff,PHYS_e8b03496ad47,PHYS_ded25002218d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/03/2025 00:02
PHYS_c74f43cc95ed,Hospital Staff,PHYS_729b1a3544c4,PHYS_c395f621383c,,,,,,,,,,,,,,,,D/A,06/03/2025 12:54
PHYS_c74f43cc95ed,Hospital Staff,PHYS_4e0e4e8c7b9e,PHYS_4e50937d05b5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 08:42
PHYS_c74f43cc95ed,Hospital Staff,PHYS_840c14208cfb,PHYS_fc72f47b343f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 08:22 AM
PHYS_c74f43cc95ed,Hospital Staff,PHYS_64f756a4f4a5,PHYS_ee9f87f67a14,,,,,,,,,,,,,,,,D/A,06/23/25 03:17 PM
PHYS_c74f43cc95ed,Medical Staff,PHYS_46e4179ffdfe,PHYS_bc6817c06104,Most of the time,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Most of the time,Most of the time,D/A,06/30/25 08:40 AM
PHYS_c74f43cc95ed,Hospital Staff,PHYS_ddab0059c861,PHYS_25db61880ead,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 12:34 PM
PHYS_c74f43cc95ed,Hospital Staff,PHYS_59e67041ad41,PHYS_b1cf63b6010c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 07:31 PM
PHYS_c74f43cc95ed,Medical Staff,PHYS_c4d4a437f7b0,PHYS_c9f7024dd6e7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:01
PHYS_c74f43cc95ed,Medical Staff,PHYS_daa3bb2b68ac,PHYS_f183aef9075a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:04
PHYS_c74f43cc95ed,Medical Staff,PHYS_764c7afc825b,PHYS_3e043f518075,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,,Always,D/A,07/08/2025 14:34
PHYS_c74f43cc95ed,Medical Staff,PHYS_cfc7733aac53,PHYS_03b68ba78810,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 21:57
PHYS_c74f43cc95ed,Hospital Staff,PHYS_3038202d4fac,PHYS_3e21d1b61fd1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/15/25 07:14 PM
PHYS_c74f43cc95ed,Medical Staff,PHYS_b5d6cf1891d6,PHYS_c8c39c536fff,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:34 AM
